"","qseqid","species","genus","family","order","class","phylum","kingdom","seq_percID","id_rank","top_perc","diff","taxonomic_level","taxon"
"1063","ASV_1125","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1064","ASV_1137","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1065","ASV_1140","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1066","ASV_1145","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.235,1,98.235,0,"species","Gadus chalcogrammus"
"1067","ASV_1161","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1068","ASV_1171","Eleginus gracilis",NA,NA,NA,NA,NA,NA,98.83,1,98.83,0,"species","Eleginus gracilis"
"1069","ASV_1174","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1070","ASV_1175","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1071","ASV_1178","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1072","ASV_1179","Eleginus gracilis",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Eleginus gracilis"
"1073","ASV_1208","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1074","ASV_1209","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1075","ASV_1216","Eleginus gracilis",NA,NA,NA,NA,NA,NA,99.415,1,99.415,0,"species","Eleginus gracilis"
"1076","ASV_1219","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1077","ASV_1231","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1078","ASV_1235","Boreogadus saida",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Boreogadus saida"
"1079","ASV_1241","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1080","ASV_1247","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1081","ASV_1249","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1082","ASV_1258","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1083","ASV_1260","Arctogadus glacialis",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Arctogadus glacialis"
"1084","ASV_1263","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1085","ASV_1273","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1086","ASV_1279","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1087","ASV_1280","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.235,1,98.235,0,"species","Gadus chalcogrammus"
"1088","ASV_1285","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1089","ASV_1289","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1090","ASV_1293","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1091","ASV_1294","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1092","ASV_1295","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1093","ASV_1299","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1094","ASV_1308","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.235,1,98.235,0,"species","Gadus chalcogrammus"
"1095","ASV_1309","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1096","ASV_1313","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1097","ASV_1314","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1098","ASV_1317","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1099","ASV_1326","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1100","ASV_1335","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1101","ASV_1338","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1102","ASV_1360","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1103","ASV_1362","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1104","ASV_1368","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1105","ASV_1369","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1106","ASV_1376","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1107","ASV_1378","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1108","ASV_1386","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1109","ASV_1388","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1110","ASV_1408","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1111","ASV_1420","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1112","ASV_1438","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1113","ASV_1466","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1114","ASV_1483","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1115","ASV_1522","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1116","ASV_1525","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Gadus chalcogrammus"
"1117","ASV_1544","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Gadus chalcogrammus"
"1118","ASV_0011","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,100,1,100,0,"genus","Gadus"
"1119","ASV_0011","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,100,1,100,0,"genus","Gadus"
"1120","ASV_0052","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1121","ASV_0052","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1122","ASV_0078","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1123","ASV_0078","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1124","ASV_0081","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.83,1,98.83,0,"genus","Gadus"
"1125","ASV_0081","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.83,1,98.83,0,"genus","Gadus"
"1126","ASV_0088","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1127","ASV_0088","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1128","ASV_0099","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1129","ASV_0099","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1130","ASV_0119","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1131","ASV_0119","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1132","ASV_0142","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1133","ASV_0142","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1134","ASV_0154","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1135","ASV_0166","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1136","ASV_0166","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1137","ASV_0197","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1138","ASV_0197","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1139","ASV_0206","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1140","ASV_0206","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1141","ASV_0278","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.225,1,98.225,0,"genus","Gadus"
"1142","ASV_0278","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.225,1,98.225,0,"genus","Gadus"
"1143","ASV_0286","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1144","ASV_0286","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1145","ASV_0309","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1146","ASV_0309","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1147","ASV_0326","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1148","ASV_0326","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1149","ASV_0329","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"genus","Gadus"
"1150","ASV_0329","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"genus","Gadus"
"1151","ASV_0376","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1152","ASV_0376","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1153","ASV_0378","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.83,1,98.83,0,"genus","Gadus"
"1154","ASV_0378","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.83,1,98.83,0,"genus","Gadus"
"1155","ASV_0387","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1156","ASV_0387","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1157","ASV_0400","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1158","ASV_0400","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1159","ASV_0404","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1160","ASV_0404","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1161","ASV_0431","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1162","ASV_0431","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1163","ASV_0446","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1164","ASV_0446","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1165","ASV_0518","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1166","ASV_0518","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1167","ASV_0529","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1168","ASV_0529","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1169","ASV_0557","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1170","ASV_0557","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1171","ASV_0572","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"genus","Gadus"
"1172","ASV_0572","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"genus","Gadus"
"1173","ASV_0582","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1174","ASV_0582","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1175","ASV_0646","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1176","ASV_0646","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1177","ASV_0655","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1178","ASV_0655","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1179","ASV_0696","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"genus","Gadus"
"1180","ASV_0696","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"genus","Gadus"
"1181","ASV_0754","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1182","ASV_0754","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1183","ASV_0803","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1184","ASV_0812","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1185","ASV_0812","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1186","ASV_0815","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1187","ASV_0815","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1188","ASV_0864","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1189","ASV_0864","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1190","ASV_0905","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1191","ASV_0905","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1192","ASV_0915","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"genus","Gadus"
"1193","ASV_0915","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"genus","Gadus"
"1194","ASV_0950","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1195","ASV_0950","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1196","ASV_0954","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1197","ASV_0954","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1198","ASV_0967","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"genus","Gadus"
"1199","ASV_0967","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"genus","Gadus"
"1200","ASV_0971","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1201","ASV_0971","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1202","ASV_1020","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1203","ASV_1020","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1204","ASV_1037","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1205","ASV_1037","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"genus","Gadus"
"1206","ASV_1048","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1207","ASV_1048","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1208","ASV_1053","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.235,1,98.235,0,"genus","Gadus"
"1209","ASV_1053","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.235,1,98.235,0,"genus","Gadus"
"1210","ASV_1058","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"genus","Gadus"
"1211","ASV_1058","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"genus","Gadus"
"1212","ASV_1065","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"genus","Gadus"
"1213","ASV_1065","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"genus","Gadus"
"1214","ASV_1250","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1215","ASV_1250","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1216","ASV_1261","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"genus","Gadus"
"1217","ASV_1261","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"genus","Gadus"
"1218","ASV_1321","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"genus","Gadus"
"1219","ASV_1321","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"genus","Gadus"
"1220","ASV_1363","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"genus","Gadus"
"1221","ASV_1363","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"genus","Gadus"
"1222","ASV_1371","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1223","ASV_1371","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"genus","Gadus"
"1224","ASV_1380","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"genus","Gadus"
"1225","ASV_1380","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"genus","Gadus"
"1226","ASV_1437","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"genus","Gadus"
"1227","ASV_1437","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.817,1,98.817,0,"genus","Gadus"
"1228","ASV_1498","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.235,1,98.235,0,"genus","Gadus"
"1229","ASV_1498","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.235,1,98.235,0,"genus","Gadus"
"1230","ASV_0154","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,2,99.412,0.00400000000000489,"genus","Gadus"
"1231","ASV_0803","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,2,99.412,0.00400000000000489,"genus","Gadus"
"1232","ASV_0064","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"family","Gadidae"
"1233","ASV_0147","Eleginus gracilis",NA,NA,NA,NA,NA,NA,98.83,1,98.83,0,"family","Gadidae"
"1234","ASV_0175","Eleginus gracilis",NA,NA,NA,NA,NA,NA,98.83,1,98.83,0,"family","Gadidae"
"1235","ASV_0331","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"family","Gadidae"
"1236","ASV_0430","Arctogadus glacialis",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"family","Gadidae"
"1237","ASV_0430","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"family","Gadidae"
"1238","ASV_0430","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"family","Gadidae"
"1239","ASV_0550","Arctogadus glacialis",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"family","Gadidae"
"1240","ASV_0608","Arctogadus glacialis",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"family","Gadidae"
"1241","ASV_0608","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"family","Gadidae"
"1242","ASV_0659","Arctogadus glacialis",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"family","Gadidae"
"1243","ASV_0659","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"family","Gadidae"
"1244","ASV_1185","Arctogadus glacialis",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"family","Gadidae"
"1245","ASV_1185","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"family","Gadidae"
"1246","ASV_1185","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"family","Gadidae"
"1247","ASV_1300","Gadus chalcogrammus",NA,NA,NA,NA,NA,NA,98.235,1,98.235,0,"family","Gadidae"
"1248","ASV_0064","Boreogadus saida",NA,NA,NA,NA,NA,NA,99.408,2,99.412,0.00400000000000489,"family","Gadidae"
"1249","ASV_0064","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,99.408,2,99.412,0.00400000000000489,"family","Gadidae"
"1250","ASV_0550","Boreogadus saida",NA,NA,NA,NA,NA,NA,99.408,2,99.412,0.00400000000000489,"family","Gadidae"
"1251","ASV_0147","Microgadus proximus",NA,NA,NA,NA,NA,NA,98.824,2,98.83,0.00600000000000023,"family","Gadidae"
"1252","ASV_0175","Microgadus proximus",NA,NA,NA,NA,NA,NA,98.824,2,98.83,0.00600000000000023,"family","Gadidae"
"1253","ASV_0331","Boreogadus saida",NA,NA,NA,NA,NA,NA,98.817,2,98.824,0.007000000000005,"family","Gadidae"
"1254","ASV_0331","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.817,2,98.824,0.007000000000005,"family","Gadidae"
"1255","ASV_1300","Boreogadus saida",NA,NA,NA,NA,NA,NA,98.225,2,98.235,0.0100000000000051,"family","Gadidae"
"1256","ASV_1300","Gadus macrocephalus",NA,NA,NA,NA,NA,NA,98.225,2,98.235,0.0100000000000051,"family","Gadidae"
"1257","ASV_0003","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,100,1,100,0,"species","Oncorhynchus keta"
"1258","ASV_0008","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,100,1,100,0,"species","Oncorhynchus tshawytscha"
"1259","ASV_0013","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,100,1,100,0,"species","Oncorhynchus gorbuscha"
"1260","ASV_0017","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,100,1,100,0,"species","Oncorhynchus kisutch"
"1261","ASV_0018","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,100,1,100,0,"species","Oncorhynchus nerka"
"1262","ASV_0031","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1263","ASV_0034","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1264","ASV_0036","Oncorhynchus nerka",NA,NA,NA,NA,NA,NA,100,1,100,0,"species","Oncorhynchus nerka"
"1265","ASV_0039","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus tshawytscha"
"1266","ASV_0044","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1267","ASV_0089","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus kisutch"
"1268","ASV_0094","Oncorhynchus tshawytscha",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Oncorhynchus tshawytscha"
"1269","ASV_0101","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1270","ASV_0139","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1271","ASV_0153","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1272","ASV_0156","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
"1273","ASV_0170","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Oncorhynchus gorbuscha"
"1274","ASV_0176","Oncorhynchus gorbuscha",NA,NA,NA,NA,NA,NA,99.412,1,99.412,0,"species","Oncorhynchus gorbuscha"
"1275","ASV_0189","Oncorhynchus kisutch",NA,NA,NA,NA,NA,NA,98.824,1,98.824,0,"species","Oncorhynchus kisutch"
"1276","ASV_0199","Oncorhynchus keta",NA,NA,NA,NA,NA,NA,99.408,1,99.408,0,"species","Oncorhynchus keta"
