"","time","stationid","year_x","survey_x","station_x","speciestsn","commonname","scientificname","lhscode","samplingmethodcode","totalcatchnum","totalcatchwt","gearcode","eventcode","lme","stationnumber","year","masterstation","tow_type","gear_description","eqtime","eq_latitude","eq_longitude","haulback_time","haulback_latitude","haulback_longitude","speed","bottom_depth","avgnethorizontalopening","avgnetverticalopening","mwo","racecode","nodccode","notes","gearin_time","gearin_latitude","gearin_longitude","vessel","vesselname","gear_depth","gearout_latitude","gearout_longitude","gearout_time"
"1155","2023-09-06T02:21:00Z","20230201019","2023","0201","019","164708","Saffron Cod","Eleginus gracilis","A1+","TC",7,482,"400601","05","Bering Sea",19,2023,"61.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T01:51:00Z",61.51,-166.99,"2023-09-06T02:21:00Z",61.54,-166.99,NA,18,50.81,21.69,"250",21735,"8791030301",NA,NA,0,0,NA,NA,NA,0,0,NA
"1156","2023-09-06T02:21:00Z","20230201019","2023","0201","019","167113","Whitespotted Greenling","Hexagrammos stelleri","U","TC",2,15,"400601","05","Bering Sea",19,2023,"61.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T01:51:00Z",61.51,-166.99,"2023-09-06T02:21:00Z",61.54,-166.99,NA,18,50.81,21.69,"250",21932,"8827010104",NA,NA,0,0,NA,NA,NA,0,0,NA
"1157","2023-09-06T02:21:00Z","20230201019","2023","0201","019","171337","Bering Wolffish","Anarhichas orientalis","U","TC",1,34,"400601","05","Bering Sea",19,2023,"61.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T01:51:00Z",61.51,-166.99,"2023-09-06T02:21:00Z",61.54,-166.99,NA,18,50.81,21.69,"250",20322,"8842020101",NA,NA,0,0,NA,NA,NA,0,0,NA
"1158","2023-09-06T02:21:00Z","20230201019","2023","0201","019","172907","Yellowfin Sole","Limanda aspera","U","TC",4,610,"400601","05","Bering Sea",19,2023,"61.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T01:51:00Z",61.51,-166.99,"2023-09-06T02:21:00Z",61.54,-166.99,NA,18,50.81,21.69,"250",10210,"8857041505",NA,NA,0,0,NA,NA,NA,0,0,NA
"1159","2023-09-06T02:21:00Z","20230201019","2023","0201","019","172930","Greenland Halibut","Reinhardtius hippoglossoides","U","TC",1,1,"400601","05","Bering Sea",19,2023,"61.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T01:51:00Z",61.51,-166.99,"2023-09-06T02:21:00Z",61.54,-166.99,NA,18,50.81,21.69,"250",10115,"8857041801",NA,NA,0,0,NA,NA,NA,0,0,NA
"1160","2023-09-06T02:21:00Z","20230201019","2023","0201","019","551209","Pacific Herring","Clupea pallasi","A1+","TC",1098.89,42703,"400601","05","Bering Sea",19,2023,"61.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T01:51:00Z",61.51,-166.99,"2023-09-06T02:21:00Z",61.54,-166.99,NA,18,50.81,21.69,"250",21110,"8747010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"1161","2023-09-06T02:21:00Z","20230201019","2023","0201","019","934083","Pollock","Gadus chalcogrammus","A0","TC",96,134,"400601","05","Bering Sea",19,2023,"61.5-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T01:51:00Z",61.51,-166.99,"2023-09-06T02:21:00Z",61.54,-166.99,NA,18,50.81,21.69,"250",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"1162","2023-09-06T17:36:00Z","20230201020","2023","0201","020","50513","Staurophora mertensi","Staurophora mertensi","U","TC",0,2140,"400601","05","Bering Sea",20,2023,"62-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T17:06:00Z",62,-167.04,"2023-09-06T17:36:00Z",62,-167.11,NA,24,51.07,21.94,"300",NA,"40562",NA,NA,0,0,NA,NA,NA,0,0,NA
"1163","2023-09-06T17:36:00Z","20230201020","2023","0201","020","51669","Cyanea sp.","Cyanea sp.","U","TC",0,3660,"400601","05","Bering Sea",20,2023,"62-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T17:06:00Z",62,-167.04,"2023-09-06T17:36:00Z",62,-167.11,NA,24,51.07,21.94,"300",40560,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"1164","2023-09-06T17:36:00Z","20230201020","2023","0201","020","161976","Chum Salmon","Oncorhynchus keta","J","TC",17,808,"400601","05","Bering Sea",20,2023,"62-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T17:06:00Z",62,-167.04,"2023-09-06T17:36:00Z",62,-167.11,NA,24,51.07,21.94,"300",23235,"8755010202",NA,NA,0,0,NA,NA,NA,0,0,NA
"1165","2023-09-06T17:36:00Z","20230201020","2023","0201","020","162041","Rainbow Smelt","Osmerus mordax dentex","U","TC",126.19,4724,"400601","05","Bering Sea",20,2023,"62-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T17:06:00Z",62,-167.04,"2023-09-06T17:36:00Z",62,-167.11,NA,24,51.07,21.94,"300",23055,"8755030302",NA,NA,0,0,NA,NA,NA,0,0,NA
"1166","2023-09-06T17:36:00Z","20230201020","2023","0201","020","164708","Saffron Cod","Eleginus gracilis","A0","TC",16,71,"400601","05","Bering Sea",20,2023,"62-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T17:06:00Z",62,-167.04,"2023-09-06T17:36:00Z",62,-167.11,NA,24,51.07,21.94,"300",21735,"8791030301",NA,NA,0,0,NA,NA,NA,0,0,NA
"1167","2023-09-06T17:36:00Z","20230201020","2023","0201","020","164708","Saffron Cod","Eleginus gracilis","A1+","TC",6,281,"400601","05","Bering Sea",20,2023,"62-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T17:06:00Z",62,-167.04,"2023-09-06T17:36:00Z",62,-167.11,NA,24,51.07,21.94,"300",21735,"8791030301",NA,NA,0,0,NA,NA,NA,0,0,NA
"1168","2023-09-06T17:36:00Z","20230201020","2023","0201","020","171337","Bering Wolffish","Anarhichas orientalis","U","TC",4,16,"400601","05","Bering Sea",20,2023,"62-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T17:06:00Z",62,-167.04,"2023-09-06T17:36:00Z",62,-167.11,NA,24,51.07,21.94,"300",20322,"8842020101",NA,NA,0,0,NA,NA,NA,0,0,NA
"1169","2023-09-06T17:36:00Z","20230201020","2023","0201","020","172893","Starry Flounder","Platichthys stellatus","U","TC",1,10,"400601","05","Bering Sea",20,2023,"62-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T17:06:00Z",62,-167.04,"2023-09-06T17:36:00Z",62,-167.11,NA,24,51.07,21.94,"300",10220,"8857041401",NA,NA,0,0,NA,NA,NA,0,0,NA
"1170","2023-09-06T17:36:00Z","20230201020","2023","0201","020","172907","Yellowfin Sole","Limanda aspera","U","TC",7,960,"400601","05","Bering Sea",20,2023,"62-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T17:06:00Z",62,-167.04,"2023-09-06T17:36:00Z",62,-167.11,NA,24,51.07,21.94,"300",10210,"8857041505",NA,NA,0,0,NA,NA,NA,0,0,NA
"1171","2023-09-06T17:36:00Z","20230201020","2023","0201","020","172930","Greenland Halibut","Reinhardtius hippoglossoides","U","TC",1,1,"400601","05","Bering Sea",20,2023,"62-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T17:06:00Z",62,-167.04,"2023-09-06T17:36:00Z",62,-167.11,NA,24,51.07,21.94,"300",10115,"8857041801",NA,NA,0,0,NA,NA,NA,0,0,NA
"1172","2023-09-06T17:36:00Z","20230201020","2023","0201","020","551209","Pacific Herring","Clupea pallasi","A1+","TC",472.55,15603,"400601","05","Bering Sea",20,2023,"62-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T17:06:00Z",62,-167.04,"2023-09-06T17:36:00Z",62,-167.11,NA,24,51.07,21.94,"300",21110,"8747010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"1173","2023-09-06T17:36:00Z","20230201020","2023","0201","020","622287","Arctic Lamprey","Lethenteron camtschaticum","U","TC",1,50,"400601","05","Bering Sea",20,2023,"62-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T17:06:00Z",62,-167.04,"2023-09-06T17:36:00Z",62,-167.11,NA,24,51.07,21.94,"300",NA,"8603010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"1174","2023-09-06T17:36:00Z","20230201020","2023","0201","020","934083","Pollock","Gadus chalcogrammus","A1","TC",32,456,"400601","05","Bering Sea",20,2023,"62-167","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T17:06:00Z",62,-167.04,"2023-09-06T17:36:00Z",62,-167.11,NA,24,51.07,21.94,"300",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"1175","2023-09-06T22:43:00Z","20230201021","2023","0201","021","51641","Northern Sea Nettle","Chrysaora melanaster","U","TC",116.51,70490,"400601","05","Bering Sea",21,2023,"62-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T22:13:00Z",61.99,-168.03,"2023-09-06T22:43:00Z",61.98,-168.09,NA,22,51.72,23.47,"300",40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"1176","2023-09-06T22:43:00Z","20230201021","2023","0201","021","159697","Lamprey, unident.","Petromyzontidae","U","TC",1,58,"400601","05","Bering Sea",21,2023,"62-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T22:13:00Z",61.99,-168.03,"2023-09-06T22:43:00Z",61.98,-168.09,NA,22,51.72,23.47,"300",10,"8603010000",NA,NA,0,0,NA,NA,NA,0,0,NA
"1177","2023-09-06T22:43:00Z","20230201021","2023","0201","021","161975","Pink Salmon","Oncorhynchus gorbuscha","J","TC",51,2656,"400601","05","Bering Sea",21,2023,"62-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T22:13:00Z",61.99,-168.03,"2023-09-06T22:43:00Z",61.98,-168.09,NA,22,51.72,23.47,"300",23230,"8755010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"1178","2023-09-06T22:43:00Z","20230201021","2023","0201","021","161976","Chum Salmon","Oncorhynchus keta","J","TC",17,1426,"400601","05","Bering Sea",21,2023,"62-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T22:13:00Z",61.99,-168.03,"2023-09-06T22:43:00Z",61.98,-168.09,NA,22,51.72,23.47,"300",23235,"8755010202",NA,NA,0,0,NA,NA,NA,0,0,NA
"1179","2023-09-06T22:43:00Z","20230201021","2023","0201","021","161980","Chinook Salmon","Oncorhynchus tshawytscha","J","TC",3,393,"400601","05","Bering Sea",21,2023,"62-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T22:13:00Z",61.99,-168.03,"2023-09-06T22:43:00Z",61.98,-168.09,NA,22,51.72,23.47,"300",23220,"8755010206",NA,NA,0,0,NA,NA,NA,0,0,NA
"1180","2023-09-06T22:43:00Z","20230201021","2023","0201","021","162035","Capelin","Mallotus villosus","U","TC",70,463,"400601","05","Bering Sea",21,2023,"62-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T22:13:00Z",61.99,-168.03,"2023-09-06T22:43:00Z",61.98,-168.09,NA,22,51.72,23.47,"300",23041,"8755030201",NA,NA,0,0,NA,NA,NA,0,0,NA
"1181","2023-09-06T22:43:00Z","20230201021","2023","0201","021","164708","Saffron Cod","Eleginus gracilis","A0","TC",1,5,"400601","05","Bering Sea",21,2023,"62-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T22:13:00Z",61.99,-168.03,"2023-09-06T22:43:00Z",61.98,-168.09,NA,22,51.72,23.47,"300",21735,"8791030301",NA,NA,0,0,NA,NA,NA,0,0,NA
"1182","2023-09-06T22:43:00Z","20230201021","2023","0201","021","172907","Yellowfin Sole","Limanda aspera","U","TC",4,420,"400601","05","Bering Sea",21,2023,"62-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T22:13:00Z",61.99,-168.03,"2023-09-06T22:43:00Z",61.98,-168.09,NA,22,51.72,23.47,"300",10210,"8857041505",NA,NA,0,0,NA,NA,NA,0,0,NA
"1183","2023-09-06T22:43:00Z","20230201021","2023","0201","021","551209","Pacific Herring","Clupea pallasi","A1+","TC",341.51,29236,"400601","05","Bering Sea",21,2023,"62-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T22:13:00Z",61.99,-168.03,"2023-09-06T22:43:00Z",61.98,-168.09,NA,22,51.72,23.47,"300",21110,"8747010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"1184","2023-09-06T22:43:00Z","20230201021","2023","0201","021","934083","Pollock","Gadus chalcogrammus","A1","TC",1,19,"400601","05","Bering Sea",21,2023,"62-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T22:13:00Z",61.99,-168.03,"2023-09-06T22:43:00Z",61.98,-168.09,NA,22,51.72,23.47,"300",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"1185","2023-09-06T22:43:00Z","20230201021","2023","0201","021","934083","Pollock","Gadus chalcogrammus","A1+","TC",1,1830,"400601","05","Bering Sea",21,2023,"62-168","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-06T22:13:00Z",61.99,-168.03,"2023-09-06T22:43:00Z",61.98,-168.09,NA,22,51.72,23.47,"300",21740,"8791030701",NA,NA,0,0,NA,NA,NA,0,0,NA
"1186","2023-09-07T04:28:00Z","20230201022","2023","0201","022","51641","Northern Sea Nettle","Chrysaora melanaster","U","TC",0,17150,"400601","05","Bering Sea",22,2023,"62-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-07T03:58:00Z",61.99,-169,"2023-09-07T04:28:00Z",61.98,-169.07,NA,32,53.85,23.72,"330",40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
"1187","2023-09-07T04:28:00Z","20230201022","2023","0201","022","161980","Chinook Salmon","Oncorhynchus tshawytscha","IM","TC",1,613,"400601","05","Bering Sea",22,2023,"62-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-07T03:58:00Z",61.99,-169,"2023-09-07T04:28:00Z",61.98,-169.07,NA,32,53.85,23.72,"330",23220,"8755010206",NA,NA,0,0,NA,NA,NA,0,0,NA
"1188","2023-09-07T04:28:00Z","20230201022","2023","0201","022","162035","Capelin","Mallotus villosus","U","SC",200.01,2352.2,"400601","05","Bering Sea",22,2023,"62-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-07T03:58:00Z",61.99,-169,"2023-09-07T04:28:00Z",61.98,-169.07,NA,32,53.85,23.72,"330",23041,"8755030201",NA,NA,0,0,NA,NA,NA,0,0,NA
"1189","2023-09-07T04:28:00Z","20230201022","2023","0201","022","164711","Pacific Cod","Gadus macrocephalus","A0","TC",3,11,"400601","05","Bering Sea",22,2023,"62-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-07T03:58:00Z",61.99,-169,"2023-09-07T04:28:00Z",61.98,-169.07,NA,32,53.85,23.72,"330",21720,"8791030401",NA,NA,0,0,NA,NA,NA,0,0,NA
"1190","2023-09-07T04:28:00Z","20230201022","2023","0201","022","172907","Yellowfin Sole","Limanda aspera","U","TC",2,890,"400601","05","Bering Sea",22,2023,"62-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-07T03:58:00Z",61.99,-169,"2023-09-07T04:28:00Z",61.98,-169.07,NA,32,53.85,23.72,"330",10210,"8857041505",NA,NA,0,0,NA,NA,NA,0,0,NA
"1191","2023-09-07T04:28:00Z","20230201022","2023","0201","022","551209","Pacific Herring","Clupea pallasi","A1+","TC",59.79,5130,"400601","05","Bering Sea",22,2023,"62-169","S","Can Trawl 400 headrope, 601 sidewalls","2023-09-07T03:58:00Z",61.99,-169,"2023-09-07T04:28:00Z",61.98,-169.07,NA,32,53.85,23.72,"330",21110,"8747010201",NA,NA,0,0,NA,NA,NA,0,0,NA
"1192","2022-08-24T18:01:00Z","20220308014","2022","0308","014","50623","Aequorea  sp.","Aequorea sp.","U",NA,1,16,"400601","06","Bering Sea",14,2022,"57-165","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-24T17:31:00Z",57.02,-164.95,"2022-08-24T18:01:00Z",57.04,-164.91,NA,71,55.5,22.4,"204.18",40506,NA,NA,"2022-08-24T17:26:00Z",57.01,57.01,NA,NA,NA,0,0,NA
"1193","2022-08-24T18:01:00Z","20220308014","2022","0308","014","51641","Northern Sea Nettle","Chrysaora melanaster","U",NA,173,51670,"400601","06","Bering Sea",14,2022,"57-165","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-24T17:31:00Z",57.02,-164.95,"2022-08-24T18:01:00Z",57.04,-164.91,NA,71,55.5,22.4,"204.18",40504,NA,NA,"2022-08-24T17:26:00Z",57.01,57.01,NA,NA,NA,0,0,NA
"1194","2022-08-24T18:01:00Z","20220308014","2022","0308","014","51700","Aurelia sp.","Aurelia sp.","U",NA,1,19,"400601","06","Bering Sea",14,2022,"57-165","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-24T17:31:00Z",57.02,-164.95,"2022-08-24T18:01:00Z",57.04,-164.91,NA,71,55.5,22.4,"204.18",40511,NA,NA,"2022-08-24T17:26:00Z",57.01,57.01,NA,NA,NA,0,0,NA
"1195","2022-08-24T18:01:00Z","20220308014","2022","0308","014","161976","Chum Salmon","Oncorhynchus keta","J",NA,3,176,"400601","06","Bering Sea",14,2022,"57-165","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-24T17:31:00Z",57.02,-164.95,"2022-08-24T18:01:00Z",57.04,-164.91,NA,71,55.5,22.4,"204.18",23235,"8755010202",NA,"2022-08-24T17:26:00Z",57.01,57.01,NA,NA,NA,0,0,NA
"1196","2022-08-24T18:01:00Z","20220308014","2022","0308","014","161979","Sockeye Salmon","Oncorhynchus nerka","J",NA,178,9090,"400601","06","Bering Sea",14,2022,"57-165","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-24T17:31:00Z",57.02,-164.95,"2022-08-24T18:01:00Z",57.04,-164.91,NA,71,55.5,22.4,"204.18",23240,"8755010205",NA,"2022-08-24T17:26:00Z",57.01,57.01,NA,NA,NA,0,0,NA
"1197","2022-08-24T18:01:00Z","20220308014","2022","0308","014","164711","Pacific Cod","Gadus macrocephalus","A0",NA,72,190,"400601","06","Bering Sea",14,2022,"57-165","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-24T17:31:00Z",57.02,-164.95,"2022-08-24T18:01:00Z",57.04,-164.91,NA,71,55.5,22.4,"204.18",21720,"8791030401",NA,"2022-08-24T17:26:00Z",57.01,57.01,NA,NA,NA,0,0,NA
"1198","2022-08-24T18:01:00Z","20220308014","2022","0308","014","171337","Bering Wolffish","Anarhichas orientalis","U",NA,2,155,"400601","06","Bering Sea",14,2022,"57-165","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-24T17:31:00Z",57.02,-164.95,"2022-08-24T18:01:00Z",57.04,-164.91,NA,71,55.5,22.4,"204.18",20322,"8842020101",NA,"2022-08-24T17:26:00Z",57.01,57.01,NA,NA,NA,0,0,NA
"1199","2022-08-24T18:01:00Z","20220308014","2022","0308","014","551209","Pacific Herring","Clupea pallasi","U",NA,2,167,"400601","06","Bering Sea",14,2022,"57-165","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-24T17:31:00Z",57.02,-164.95,"2022-08-24T18:01:00Z",57.04,-164.91,NA,71,55.5,22.4,"204.18",21110,"8747010201",NA,"2022-08-24T17:26:00Z",57.01,57.01,NA,NA,NA,0,0,NA
"1200","2022-08-24T18:01:00Z","20220308014","2022","0308","014","934083","Pollock","Gadus chalcogrammus","A1+",NA,1,61,"400601","06","Bering Sea",14,2022,"57-165","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-24T17:31:00Z",57.02,-164.95,"2022-08-24T18:01:00Z",57.04,-164.91,NA,71,55.5,22.4,"204.18",21740,"8791030701",NA,"2022-08-24T17:26:00Z",57.01,57.01,NA,NA,NA,0,0,NA
"1201","2022-08-24T18:01:00Z","20220308014","2022","0308","014","934083","Pollock","Gadus chalcogrammus","U",NA,4624,2682,"400601","06","Bering Sea",14,2022,"57-165","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-24T17:31:00Z",57.02,-164.95,"2022-08-24T18:01:00Z",57.04,-164.91,NA,71,55.5,22.4,"204.18",21740,"8791030701",NA,"2022-08-24T17:26:00Z",57.01,57.01,NA,NA,NA,0,0,NA
"1202","2022-08-25T00:11:00Z","20220308016","2022","0308","016","50513","Staurophora mertensi","Staurophora mertensi","U",NA,0,5600,"NETS156","02","Bering Sea",16,2022,"57.5-164","O","NETS Pelagic Trawl","2022-08-25T00:11:00Z",57.47,-164.02,"2022-08-25T00:11:00Z",57.47,-164.02,NA,53,13.6,7.6,"210",NA,"40562",NA,"2022-08-25T00:03:00Z",57.48,57.48,NA,NA,NA,0,0,NA
"1203","2022-08-25T00:11:00Z","20220308016","2022","0308","016","51641","Northern Sea Nettle","Chrysaora melanaster","U",NA,95,48350.28,"NETS156","02","Bering Sea",16,2022,"57.5-164","O","NETS Pelagic Trawl","2022-08-25T00:11:00Z",57.47,-164.02,"2022-08-25T00:11:00Z",57.47,-164.02,NA,53,13.6,7.6,"210",40504,NA,NA,"2022-08-25T00:03:00Z",57.48,57.48,NA,NA,NA,0,0,NA
"1204","2022-08-25T00:11:00Z","20220308016","2022","0308","016","95496","Euphausiid unident.","Euphausiacea (order)","U",NA,0,21.82,"NETS156","02","Bering Sea",16,2022,"57.5-164","O","NETS Pelagic Trawl","2022-08-25T00:11:00Z",57.47,-164.02,"2022-08-25T00:11:00Z",57.47,-164.02,NA,53,13.6,7.6,"210",NA,"63500",NA,"2022-08-25T00:03:00Z",57.48,57.48,NA,NA,NA,0,0,NA
"1205","2022-08-25T00:11:00Z","20220308016","2022","0308","016","161979","Sockeye Salmon","Oncorhynchus nerka","J",NA,8,430,"NETS156","02","Bering Sea",16,2022,"57.5-164","O","NETS Pelagic Trawl","2022-08-25T00:11:00Z",57.47,-164.02,"2022-08-25T00:11:00Z",57.47,-164.02,NA,53,13.6,7.6,"210",23240,"8755010205",NA,"2022-08-25T00:03:00Z",57.48,57.48,NA,NA,NA,0,0,NA
"1206","2022-08-25T00:11:00Z","20220308016","2022","0308","016","164711","Pacific Cod","Gadus macrocephalus","A0",NA,5,10.91,"NETS156","02","Bering Sea",16,2022,"57.5-164","O","NETS Pelagic Trawl","2022-08-25T00:11:00Z",57.47,-164.02,"2022-08-25T00:11:00Z",57.47,-164.02,NA,53,13.6,7.6,"210",21720,"8791030401",NA,"2022-08-25T00:03:00Z",57.48,57.48,NA,NA,NA,0,0,NA
"1207","2022-08-25T00:11:00Z","20220308016","2022","0308","016","171672","Arctic Sand Lance","Ammodytes hexapterus","U",NA,115,65.48,"NETS156","02","Bering Sea",16,2022,"57.5-164","O","NETS Pelagic Trawl","2022-08-25T00:11:00Z",57.47,-164.02,"2022-08-25T00:11:00Z",57.47,-164.02,NA,53,13.6,7.6,"210",20203,"8845010101",NA,"2022-08-25T00:03:00Z",57.48,57.48,NA,NA,NA,0,0,NA
"1208","2022-08-25T00:11:00Z","20220308016","2022","0308","016","172907","Yellowfin Sole","Limanda aspera","U",NA,2,890,"NETS156","02","Bering Sea",16,2022,"57.5-164","O","NETS Pelagic Trawl","2022-08-25T00:11:00Z",57.47,-164.02,"2022-08-25T00:11:00Z",57.47,-164.02,NA,53,13.6,7.6,"210",10210,"8857041505",NA,"2022-08-25T00:03:00Z",57.48,57.48,NA,NA,NA,0,0,NA
"1209","2022-08-25T00:11:00Z","20220308016","2022","0308","016","934083","Pollock","Gadus chalcogrammus","A1+",NA,2,820,"NETS156","02","Bering Sea",16,2022,"57.5-164","O","NETS Pelagic Trawl","2022-08-25T00:11:00Z",57.47,-164.02,"2022-08-25T00:11:00Z",57.47,-164.02,NA,53,13.6,7.6,"210",21740,"8791030701",NA,"2022-08-25T00:03:00Z",57.48,57.48,NA,NA,NA,0,0,NA
"1210","2022-08-25T00:11:00Z","20220308016","2022","0308","016","934083","Pollock","Gadus chalcogrammus","U",NA,40152,20879.02,"NETS156","02","Bering Sea",16,2022,"57.5-164","O","NETS Pelagic Trawl","2022-08-25T00:11:00Z",57.47,-164.02,"2022-08-25T00:11:00Z",57.47,-164.02,NA,53,13.6,7.6,"210",21740,"8791030701",NA,"2022-08-25T00:03:00Z",57.48,57.48,NA,NA,NA,0,0,NA
"1211","2022-08-25T02:38:00Z","20220308016","2022","0308","016","50513","Staurophora mertensi","Staurophora mertensi","U",NA,0,20059.11,"400601","03","Bering Sea",16,2022,"57.5-164","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-25T02:08:00Z",57.48,-163.99,"2022-08-25T02:38:00Z",57.45,-163.98,NA,53,55.5,28.07,"180",NA,"40562",NA,"2022-08-25T02:04:00Z",57.48,57.48,NA,NA,NA,0,0,NA
"1212","2022-08-25T02:38:00Z","20220308016","2022","0308","016","50623","Aequorea  sp.","Aequorea sp.","U",NA,5,209.43,"400601","03","Bering Sea",16,2022,"57.5-164","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-25T02:08:00Z",57.48,-163.99,"2022-08-25T02:38:00Z",57.45,-163.98,NA,53,55.5,28.07,"180",40506,NA,NA,"2022-08-25T02:04:00Z",57.48,57.48,NA,NA,NA,0,0,NA
"1213","2022-08-25T02:38:00Z","20220308016","2022","0308","016","51641","Northern Sea Nettle","Chrysaora melanaster","U",NA,29,6120,"400601","03","Bering Sea",16,2022,"57.5-164","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-25T02:08:00Z",57.48,-163.99,"2022-08-25T02:38:00Z",57.45,-163.98,NA,53,55.5,28.07,"180",40504,NA,NA,"2022-08-25T02:04:00Z",57.48,57.48,NA,NA,NA,0,0,NA
"1214","2022-08-25T02:38:00Z","20220308016","2022","0308","016","51700","Aurelia sp.","Aurelia sp.","U",NA,1,270,"400601","03","Bering Sea",16,2022,"57.5-164","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-25T02:08:00Z",57.48,-163.99,"2022-08-25T02:38:00Z",57.45,-163.98,NA,53,55.5,28.07,"180",40511,NA,NA,"2022-08-25T02:04:00Z",57.48,57.48,NA,NA,NA,0,0,NA
"1215","2022-08-25T02:38:00Z","20220308016","2022","0308","016","161976","Chum Salmon","Oncorhynchus keta","J",NA,2,116,"400601","03","Bering Sea",16,2022,"57.5-164","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-25T02:08:00Z",57.48,-163.99,"2022-08-25T02:38:00Z",57.45,-163.98,NA,53,55.5,28.07,"180",23235,"8755010202",NA,"2022-08-25T02:04:00Z",57.48,57.48,NA,NA,NA,0,0,NA
"1216","2022-08-25T02:38:00Z","20220308016","2022","0308","016","161979","Sockeye Salmon","Oncorhynchus nerka","J",NA,336,18320,"400601","03","Bering Sea",16,2022,"57.5-164","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-25T02:08:00Z",57.48,-163.99,"2022-08-25T02:38:00Z",57.45,-163.98,NA,53,55.5,28.07,"180",23240,"8755010205",NA,"2022-08-25T02:04:00Z",57.48,57.48,NA,NA,NA,0,0,NA
"1217","2022-08-25T02:38:00Z","20220308016","2022","0308","016","164711","Pacific Cod","Gadus macrocephalus","A0",NA,5,4.65,"400601","03","Bering Sea",16,2022,"57.5-164","S","Can Trawl 400 headrope, 601 sidewalls","2022-08-25T02:08:00Z",57.48,-163.99,"2022-08-25T02:38:00Z",57.45,-163.98,NA,53,55.5,28.07,"180",21720,"8791030401",NA,"2022-08-25T02:04:00Z",57.48,57.48,NA,NA,NA,0,0,NA
