year,station,time,stationid,speciestsn,commonname,scientificname,lhscode,samplingmethodcode,totalcatchnum,totalcatchwt,gearcode,eventcode,lme,masterstation,tow_type,gear_description,eqtime,eq_latitude,eq_longitude,haulback_time,haulback_latitude,haulback_longitude,speed,bottom_depth,avgnethorizontalopening,avgnetverticalopening,mwo,racecode,nodccode,notes,gearin_time,gearin_latitude,gearin_longitude,vessel,vesselname,gear_depth,gearout_latitude,gearout_longitude,gearout_time
2023,31,2023-09-11T02:08:00Z,20230201031,161975,Pink Salmon,Oncorhynchus gorbuscha,J,TC,6,256,400601,5,Bering Sea,63-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T01:38:00Z,63.01,-166,2023-09-11T02:08:00Z,63.05,-166,NA,16,51,18.2,330,23230,8755010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,31,2023-09-11T02:08:00Z,20230201031,161976,Chum Salmon,Oncorhynchus keta,J,TC,13,582,400601,5,Bering Sea,63-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T01:38:00Z,63.01,-166,2023-09-11T02:08:00Z,63.05,-166,NA,16,51,18.2,330,23235,8755010202,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,31,2023-09-11T02:08:00Z,20230201031,161980,Chinook Salmon,Oncorhynchus tshawytscha,J,TC,12,1368,400601,5,Bering Sea,63-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T01:38:00Z,63.01,-166,2023-09-11T02:08:00Z,63.05,-166,NA,16,51,18.2,330,23220,8755010206,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,31,2023-09-11T02:08:00Z,20230201031,162041,Rainbow Smelt,Osmerus mordax dentex,U,TC,137.36,1155,400601,5,Bering Sea,63-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T01:38:00Z,63.01,-166,2023-09-11T02:08:00Z,63.05,-166,NA,16,51,18.2,330,23055,8755030302,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,31,2023-09-11T02:08:00Z,20230201031,164708,Saffron Cod,Eleginus gracilis,A0,TC,161.62,656,400601,5,Bering Sea,63-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T01:38:00Z,63.01,-166,2023-09-11T02:08:00Z,63.05,-166,NA,16,51,18.2,330,21735,8791030301,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,31,2023-09-11T02:08:00Z,20230201031,164708,Saffron Cod,Eleginus gracilis,A1+,TC,2,152,400601,5,Bering Sea,63-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T01:38:00Z,63.01,-166,2023-09-11T02:08:00Z,63.05,-166,NA,16,51,18.2,330,21735,8791030301,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,31,2023-09-11T02:08:00Z,20230201031,166365,Threespine stickleback,Gasterosteus aculeatus,U,TC,2,13,400601,5,Bering Sea,63-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T01:38:00Z,63.01,-166,2023-09-11T02:08:00Z,63.05,-166,NA,16,51,18.2,330,21752,8818010101,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,31,2023-09-11T02:08:00Z,20230201031,166387,Nine-spine Stickleback,Pungitius pungitius,U,TC,3,3,400601,5,Bering Sea,63-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T01:38:00Z,63.01,-166,2023-09-11T02:08:00Z,63.05,-166,NA,16,51,18.2,330,21753,8818010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,31,2023-09-11T02:08:00Z,20230201031,171337,Bering Wolffish,Anarhichas orientalis,U,TC,1,37,400601,5,Bering Sea,63-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T01:38:00Z,63.01,-166,2023-09-11T02:08:00Z,63.05,-166,NA,16,51,18.2,330,20322,8842020101,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,31,2023-09-11T02:08:00Z,20230201031,171672,Arctic Sand Lance,Ammodytes hexapterus,U,TC,1,16,400601,5,Bering Sea,63-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T01:38:00Z,63.01,-166,2023-09-11T02:08:00Z,63.05,-166,NA,16,51,18.2,330,20203,8845010101,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,31,2023-09-11T02:08:00Z,20230201031,172893,Starry Flounder,Platichthys stellatus,U,TC,2,416,400601,5,Bering Sea,63-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T01:38:00Z,63.01,-166,2023-09-11T02:08:00Z,63.05,-166,NA,16,51,18.2,330,10220,8857041401,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,31,2023-09-11T02:08:00Z,20230201031,172930,Greenland Halibut,Reinhardtius hippoglossoides,U,TC,1,2,400601,5,Bering Sea,63-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T01:38:00Z,63.01,-166,2023-09-11T02:08:00Z,63.05,-166,NA,16,51,18.2,330,10115,8857041801,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,31,2023-09-11T02:08:00Z,20230201031,551209,Pacific Herring,Clupea pallasi,A1+,TC,1384.8,28167,400601,5,Bering Sea,63-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T01:38:00Z,63.01,-166,2023-09-11T02:08:00Z,63.05,-166,NA,16,51,18.2,330,21110,8747010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,31,2023-09-11T02:08:00Z,20230201031,622287,Arctic Lamprey,Lethenteron camtschaticum,U,TC,2,105,400601,5,Bering Sea,63-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T01:38:00Z,63.01,-166,2023-09-11T02:08:00Z,63.05,-166,NA,16,51,18.2,330,NA,8603010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,32,2023-09-11T17:17:00Z,20230201032,51641,Northern Sea Nettle,Chrysaora melanaster,U,TC,58.44,9670,400601,5,Bering Sea,63.5-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T16:47:00Z,63.5,-166.03,2023-09-11T17:17:00Z,63.49,-166.11,NA,20,51.34,22.5,330,40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,32,2023-09-11T17:17:00Z,20230201032,161975,Pink Salmon,Oncorhynchus gorbuscha,J,TC,10,381,400601,5,Bering Sea,63.5-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T16:47:00Z,63.5,-166.03,2023-09-11T17:17:00Z,63.49,-166.11,NA,20,51.34,22.5,330,23230,8755010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,32,2023-09-11T17:17:00Z,20230201032,161976,Chum Salmon,Oncorhynchus keta,J,TC,9.08,454,400601,5,Bering Sea,63.5-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T16:47:00Z,63.5,-166.03,2023-09-11T17:17:00Z,63.49,-166.11,NA,20,51.34,22.5,330,23235,8755010202,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,32,2023-09-11T17:17:00Z,20230201032,161980,Chinook Salmon,Oncorhynchus tshawytscha,J,TC,8,801,400601,5,Bering Sea,63.5-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T16:47:00Z,63.5,-166.03,2023-09-11T17:17:00Z,63.49,-166.11,NA,20,51.34,22.5,330,23220,8755010206,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,32,2023-09-11T17:17:00Z,20230201032,162041,Rainbow Smelt,Osmerus mordax dentex,U,TC,31,597,400601,5,Bering Sea,63.5-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T16:47:00Z,63.5,-166.03,2023-09-11T17:17:00Z,63.49,-166.11,NA,20,51.34,22.5,330,23055,8755030302,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,32,2023-09-11T17:17:00Z,20230201032,164708,Saffron Cod,Eleginus gracilis,A0,TC,393.64,1921,400601,5,Bering Sea,63.5-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T16:47:00Z,63.5,-166.03,2023-09-11T17:17:00Z,63.49,-166.11,NA,20,51.34,22.5,330,21735,8791030301,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,32,2023-09-11T17:17:00Z,20230201032,164708,Saffron Cod,Eleginus gracilis,U,TC,2,104,400601,5,Bering Sea,63.5-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T16:47:00Z,63.5,-166.03,2023-09-11T17:17:00Z,63.49,-166.11,NA,20,51.34,22.5,330,21735,8791030301,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,32,2023-09-11T17:17:00Z,20230201032,166365,Threespine stickleback,Gasterosteus aculeatus,U,TC,9,58,400601,5,Bering Sea,63.5-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T16:47:00Z,63.5,-166.03,2023-09-11T17:17:00Z,63.49,-166.11,NA,20,51.34,22.5,330,21752,8818010101,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,32,2023-09-11T17:17:00Z,20230201032,171337,Bering Wolffish,Anarhichas orientalis,U,TC,1,40,400601,5,Bering Sea,63.5-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T16:47:00Z,63.5,-166.03,2023-09-11T17:17:00Z,63.49,-166.11,NA,20,51.34,22.5,330,20322,8842020101,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,32,2023-09-11T17:17:00Z,20230201032,171672,Arctic Sand Lance,Ammodytes hexapterus,U,TC,3,53,400601,5,Bering Sea,63.5-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T16:47:00Z,63.5,-166.03,2023-09-11T17:17:00Z,63.49,-166.11,NA,20,51.34,22.5,330,20203,8845010101,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,32,2023-09-11T17:17:00Z,20230201032,172893,Starry Flounder,Platichthys stellatus,U,TC,4,890,400601,5,Bering Sea,63.5-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T16:47:00Z,63.5,-166.03,2023-09-11T17:17:00Z,63.49,-166.11,NA,20,51.34,22.5,330,10220,8857041401,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,32,2023-09-11T17:17:00Z,20230201032,172930,Greenland Halibut,Reinhardtius hippoglossoides,U,TC,1,2,400601,5,Bering Sea,63.5-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T16:47:00Z,63.5,-166.03,2023-09-11T17:17:00Z,63.49,-166.11,NA,20,51.34,22.5,330,10115,8857041801,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,32,2023-09-11T17:17:00Z,20230201032,551209,Pacific Herring,Clupea pallasi,A1+,TC,398.04,9561,400601,5,Bering Sea,63.5-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T16:47:00Z,63.5,-166.03,2023-09-11T17:17:00Z,63.49,-166.11,NA,20,51.34,22.5,330,21110,8747010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,32,2023-09-11T17:17:00Z,20230201032,622287,Arctic Lamprey,Lethenteron camtschaticum,U,TC,1,66,400601,5,Bering Sea,63.5-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T16:47:00Z,63.5,-166.03,2023-09-11T17:17:00Z,63.49,-166.11,NA,20,51.34,22.5,330,NA,8603010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,32,2023-09-11T17:17:00Z,20230201032,934083,Pollock,Gadus chalcogrammus,A1,TC,2,34,400601,5,Bering Sea,63.5-166,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-11T16:47:00Z,63.5,-166.03,2023-09-11T17:17:00Z,63.49,-166.11,NA,20,51.34,22.5,330,21740,8791030701,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,34,2023-09-12T01:10:00Z,20230201034,50623,Aequorea  sp.,Aequorea sp.,U,TC,0,311,400601,5,Bering Sea,63.5-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T00:40:00Z,63.51,-168.03,2023-09-12T01:10:00Z,63.54,-168.08,NA,28,43.23,20.73,330,40506,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,34,2023-09-12T01:10:00Z,20230201034,51641,Northern Sea Nettle,Chrysaora melanaster,U,TC,0,208000,400601,5,Bering Sea,63.5-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T00:40:00Z,63.51,-168.03,2023-09-12T01:10:00Z,63.54,-168.08,NA,28,43.23,20.73,330,40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,34,2023-09-12T01:10:00Z,20230201034,51696,Phacellophora camtschatica,Phacellophora camtschatica,U,TC,0,276,400601,5,Bering Sea,63.5-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T00:40:00Z,63.51,-168.03,2023-09-12T01:10:00Z,63.54,-168.08,NA,28,43.23,20.73,330,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,34,2023-09-12T01:10:00Z,20230201034,161975,Pink Salmon,Oncorhynchus gorbuscha,J,TC,1,57,400601,5,Bering Sea,63.5-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T00:40:00Z,63.51,-168.03,2023-09-12T01:10:00Z,63.54,-168.08,NA,28,43.23,20.73,330,23230,8755010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,34,2023-09-12T01:10:00Z,20230201034,161976,Chum Salmon,Oncorhynchus keta,IM,TC,1,3170,400601,5,Bering Sea,63.5-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T00:40:00Z,63.51,-168.03,2023-09-12T01:10:00Z,63.54,-168.08,NA,28,43.23,20.73,330,23235,8755010202,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,34,2023-09-12T01:10:00Z,20230201034,161980,Chinook Salmon,Oncorhynchus tshawytscha,IM,TC,1,363,400601,5,Bering Sea,63.5-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T00:40:00Z,63.51,-168.03,2023-09-12T01:10:00Z,63.54,-168.08,NA,28,43.23,20.73,330,23220,8755010206,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,34,2023-09-12T01:10:00Z,20230201034,172907,Yellowfin Sole,Limanda aspera,U,TC,3,1830,400601,5,Bering Sea,63.5-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T00:40:00Z,63.51,-168.03,2023-09-12T01:10:00Z,63.54,-168.08,NA,28,43.23,20.73,330,10210,8857041505,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,34,2023-09-12T01:10:00Z,20230201034,551209,Pacific Herring,Clupea pallasi,A1+,TC,384.59,44782,400601,5,Bering Sea,63.5-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T00:40:00Z,63.51,-168.03,2023-09-12T01:10:00Z,63.54,-168.08,NA,28,43.23,20.73,330,21110,8747010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,34,2023-09-12T01:10:00Z,20230201034,556311,Long Fin Squid,Gonatus kamtschaticus,U,TC,1,17,400601,5,Bering Sea,63.5-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T00:40:00Z,63.51,-168.03,2023-09-12T01:10:00Z,63.54,-168.08,NA,28,43.23,20.73,330,79206,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,34,2023-09-12T01:10:00Z,20230201034,630414,Ammodytes personatus,Ammodytes personatus,U,TC,1,15,400601,5,Bering Sea,63.5-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T00:40:00Z,63.51,-168.03,2023-09-12T01:10:00Z,63.54,-168.08,NA,28,43.23,20.73,330,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,34,2023-09-12T01:10:00Z,20230201034,934083,Pollock,Gadus chalcogrammus,A0,TC,57.14,80,400601,5,Bering Sea,63.5-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T00:40:00Z,63.51,-168.03,2023-09-12T01:10:00Z,63.54,-168.08,NA,28,43.23,20.73,330,21740,8791030701,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,35,2023-09-12T17:38:00Z,20230201035,172893,Starry Flounder,Platichthys stellatus,U,TC,2,591,400601,5,Bering Sea,64-167,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T17:08:00Z,63.99,-167.01,2023-09-12T17:38:00Z,63.99,-167.09,NA,28,49.85,21.65,330,10220,8857041401,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,35,2023-09-12T17:38:00Z,20230201035,551209,Pacific Herring,Clupea pallasi,A1+,TC,12,910,400601,5,Bering Sea,64-167,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T17:08:00Z,63.99,-167.01,2023-09-12T17:38:00Z,63.99,-167.09,NA,28,49.85,21.65,330,21110,8747010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,35,2023-09-12T17:38:00Z,20230201035,934083,Pollock,Gadus chalcogrammus,A0,TC,272.52,496,400601,5,Bering Sea,64-167,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T17:08:00Z,63.99,-167.01,2023-09-12T17:38:00Z,63.99,-167.09,NA,28,49.85,21.65,330,21740,8791030701,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,35,2023-09-12T17:38:00Z,20230201035,934083,Pollock,Gadus chalcogrammus,A1,TC,1,12,400601,5,Bering Sea,64-167,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T17:08:00Z,63.99,-167.01,2023-09-12T17:38:00Z,63.99,-167.09,NA,28,49.85,21.65,330,21740,8791030701,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,35,2023-09-12T17:38:00Z,20230201035,51641,Northern Sea Nettle,Chrysaora melanaster,U,TC,195.62,163740,400601,5,Bering Sea,64-167,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T17:08:00Z,63.99,-167.01,2023-09-12T17:38:00Z,63.99,-167.09,NA,28,49.85,21.65,330,40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,35,2023-09-12T17:38:00Z,20230201035,82418,"Gonatus Squid, unident.",Gonatus,U,TC,1,1,400601,5,Bering Sea,64-167,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T17:08:00Z,63.99,-167.01,2023-09-12T17:38:00Z,63.99,-167.09,NA,28,49.85,21.65,330,79200,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,35,2023-09-12T17:38:00Z,20230201035,161975,Pink Salmon,Oncorhynchus gorbuscha,J,TC,17,784,400601,5,Bering Sea,64-167,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T17:08:00Z,63.99,-167.01,2023-09-12T17:38:00Z,63.99,-167.09,NA,28,49.85,21.65,330,23230,8755010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,35,2023-09-12T17:38:00Z,20230201035,161976,Chum Salmon,Oncorhynchus keta,J,TC,47,2917,400601,5,Bering Sea,64-167,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T17:08:00Z,63.99,-167.01,2023-09-12T17:38:00Z,63.99,-167.09,NA,28,49.85,21.65,330,23235,8755010202,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,35,2023-09-12T17:38:00Z,20230201035,161979,Sockeye Salmon,Oncorhynchus nerka,J,TC,1,88,400601,5,Bering Sea,64-167,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T17:08:00Z,63.99,-167.01,2023-09-12T17:38:00Z,63.99,-167.09,NA,28,49.85,21.65,330,23240,8755010205,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,35,2023-09-12T17:38:00Z,20230201035,161980,Chinook Salmon,Oncorhynchus tshawytscha,IM,TC,1,1222,400601,5,Bering Sea,64-167,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T17:08:00Z,63.99,-167.01,2023-09-12T17:38:00Z,63.99,-167.09,NA,28,49.85,21.65,330,23220,8755010206,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,35,2023-09-12T17:38:00Z,20230201035,161980,Chinook Salmon,Oncorhynchus tshawytscha,J,TC,2,201,400601,5,Bering Sea,64-167,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T17:08:00Z,63.99,-167.01,2023-09-12T17:38:00Z,63.99,-167.09,NA,28,49.85,21.65,330,23220,8755010206,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,35,2023-09-12T17:38:00Z,20230201035,162041,Rainbow Smelt,Osmerus mordax dentex,U,TC,2,38,400601,5,Bering Sea,64-167,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T17:08:00Z,63.99,-167.01,2023-09-12T17:38:00Z,63.99,-167.09,NA,28,49.85,21.65,330,23055,8755030302,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,35,2023-09-12T17:38:00Z,20230201035,164708,Saffron Cod,Eleginus gracilis,A0,TC,37,153,400601,5,Bering Sea,64-167,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T17:08:00Z,63.99,-167.01,2023-09-12T17:38:00Z,63.99,-167.09,NA,28,49.85,21.65,330,21735,8791030301,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,35,2023-09-12T17:38:00Z,20230201035,164708,Saffron Cod,Eleginus gracilis,A1+,TC,1,44,400601,5,Bering Sea,64-167,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T17:08:00Z,63.99,-167.01,2023-09-12T17:38:00Z,63.99,-167.09,NA,28,49.85,21.65,330,21735,8791030301,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,35,2023-09-12T17:38:00Z,20230201035,164711,Pacific Cod,Gadus macrocephalus,A0,TC,2,8,400601,5,Bering Sea,64-167,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T17:08:00Z,63.99,-167.01,2023-09-12T17:38:00Z,63.99,-167.09,NA,28,49.85,21.65,330,21720,8791030401,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,36,2023-09-12T21:46:00Z,20230201036,50623,Aequorea  sp.,Aequorea sp.,U,TC,0,160,400601,5,Bering Sea,64-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T21:16:00Z,63.99,-168.02,2023-09-12T21:46:00Z,63.99,-168.1,NA,31,50.53,19.97,330,40506,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,36,2023-09-12T21:46:00Z,20230201036,51641,Northern Sea Nettle,Chrysaora melanaster,U,TC,56.81,33960,400601,5,Bering Sea,64-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T21:16:00Z,63.99,-168.02,2023-09-12T21:46:00Z,63.99,-168.1,NA,31,50.53,19.97,330,40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,36,2023-09-12T21:46:00Z,20230201036,51669,Cyanea sp.,Cyanea sp.,U,TC,1,60,400601,5,Bering Sea,64-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T21:16:00Z,63.99,-168.02,2023-09-12T21:46:00Z,63.99,-168.1,NA,31,50.53,19.97,330,40560,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,36,2023-09-12T21:46:00Z,20230201036,161975,Pink Salmon,Oncorhynchus gorbuscha,J,TC,23,2194,400601,5,Bering Sea,64-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T21:16:00Z,63.99,-168.02,2023-09-12T21:46:00Z,63.99,-168.1,NA,31,50.53,19.97,330,23230,8755010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,36,2023-09-12T21:46:00Z,20230201036,161976,Chum Salmon,Oncorhynchus keta,J,TC,7,720,400601,5,Bering Sea,64-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T21:16:00Z,63.99,-168.02,2023-09-12T21:46:00Z,63.99,-168.1,NA,31,50.53,19.97,330,23235,8755010202,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,36,2023-09-12T21:46:00Z,20230201036,161977,Coho Salmon,Oncorhynchus kisutch,J,TC,1,369,400601,5,Bering Sea,64-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T21:16:00Z,63.99,-168.02,2023-09-12T21:46:00Z,63.99,-168.1,NA,31,50.53,19.97,330,23225,8755010203,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,36,2023-09-12T21:46:00Z,20230201036,161979,Sockeye Salmon,Oncorhynchus nerka,J,TC,3,321,400601,5,Bering Sea,64-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T21:16:00Z,63.99,-168.02,2023-09-12T21:46:00Z,63.99,-168.1,NA,31,50.53,19.97,330,23240,8755010205,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,36,2023-09-12T21:46:00Z,20230201036,622287,Arctic Lamprey,Lethenteron camtschaticum,U,TC,2,142,400601,5,Bering Sea,64-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T21:16:00Z,63.99,-168.02,2023-09-12T21:46:00Z,63.99,-168.1,NA,31,50.53,19.97,330,NA,8603010201,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,36,2023-09-12T21:46:00Z,20230201036,630414,Ammodytes personatus,Ammodytes personatus,U,TC,18,202,400601,5,Bering Sea,64-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T21:16:00Z,63.99,-168.02,2023-09-12T21:46:00Z,63.99,-168.1,NA,31,50.53,19.97,330,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,36,2023-09-12T21:46:00Z,20230201036,934083,Pollock,Gadus chalcogrammus,A0,TC,418.67,769,400601,5,Bering Sea,64-168,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-12T21:16:00Z,63.99,-168.02,2023-09-12T21:46:00Z,63.99,-168.1,NA,31,50.53,19.97,330,21740,8791030701,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,37,2023-09-13T01:36:00Z,20230201037,50623,Aequorea  sp.,Aequorea sp.,U,SC,0,15441.61,400601,5,Bering Sea,64-169,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-13T01:21:00Z,64,-168.99,2023-09-13T01:36:00Z,64.01,-168.98,NA,30,44,22.5,330,40506,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,37,2023-09-13T01:36:00Z,20230201037,51641,Northern Sea Nettle,Chrysaora melanaster,U,SC,1927.38,1019588.6,400601,5,Bering Sea,64-169,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-13T01:21:00Z,64,-168.99,2023-09-13T01:36:00Z,64.01,-168.98,NA,30,44,22.5,330,40504,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,37,2023-09-13T01:36:00Z,20230201037,161979,Sockeye Salmon,Oncorhynchus nerka,J,TC,2,170,400601,5,Bering Sea,64-169,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-13T01:21:00Z,64,-168.99,2023-09-13T01:36:00Z,64.01,-168.98,NA,30,44,22.5,330,23240,8755010205,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,37,2023-09-13T01:36:00Z,20230201037,556311,Long Fin Squid,Gonatus kamtschaticus,U,SC,44.11,132.4,400601,5,Bering Sea,64-169,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-13T01:21:00Z,64,-168.99,2023-09-13T01:36:00Z,64.01,-168.98,NA,30,44,22.5,330,79206,NA,NA,NA,0,0,NA,NA,NA,0,0,NA
2023,37,2023-09-13T01:36:00Z,20230201037,622287,Arctic Lamprey,Lethenteron camtschaticum,U,TC,1,85,400601,5,Bering Sea,64-169,S,"Can Trawl 400 headrope, 601 sidewalls",2023-09-13T01:21:00Z,64,-168.99,2023-09-13T01:36:00Z,64.01,-168.98,NA,30,44,22.5,330,NA,8603010201,NA,NA,0,0,NA,NA,NA,0,0,NA
